Id,SalePrice
2004,275474.10555555555
2005,227998.29888888888
2006,236035.2811111111
2007,263850.71222222224
2008,197296.1822222222
2009,195876.58
2010,184784.3177777778
2011,140858.71333333335
2012,180224.9361111111
2013,178751.76111111112
2014,187732.64814814815
2015,195339.81666666668
2016,198408.98111111112
2017,195449.36111111112
2018,132252.70222222223
2019,118072.54777777777
2020,120048.93666666666
2021,115838.69333333333
2022,184152.9711111111
2023,144632.52222222224
2024,236425.5848148148
2025,384875.68333333335
2026,184512.61
2027,155128.02444444445
2028,146000.0
2029,175744.66666666666
2030,288285.7077777778
2031,221192.54111111112
2032,254022.38333333333
2033,266047.32444444444
2034,160761.29333333333
2035,216477.51333333334
2036,184333.39333333334
2037,183255.67111111112
2038,286295.8777777778
2039,212353.82222222222
2040,312412.6188888889
2041,249854.9077777778
2042,210596.97777777776
2043,177337.2422222222
2044,177085.92
2045,201631.67222222223
2046,140005.23333333334
2047,151652.2588888889
2048,144608.6888888889
2049,142600.0
2050,167821.05555555556
2051,118979.05777777778
2052,146177.08333333334
2053,142782.13962962964
2054,78690.93333333333
2055,164588.47555555555
2056,132460.3796296296
2057,130658.05666666667
2058,197604.39888888889
2059,141966.19444444444
2060,156910.08333333334
2061,162157.72222222222
2062,136285.53666666665
2063,109984.46
2064,136436.72333333333
2065,123653.22222222222
2066,180326.52666666667
2067,138805.67777777778
2068,148358.42222222223
2069,95472.62666666666
2070,107627.5
2071,95027.80111111111
2072,147924.6311111111
2073,135306.97
2074,180884.1822222222
2075,140551.86
2076,127317.48222222223
2077,152199.95444444445
2078,134295.5
2079,124451.45555555556
2080,124805.76444444444
2081,124395.17555555556
2082,141000.0
2083,141324.54888888888
2084,116804.87555555555
2085,140877.74074074076
2086,132419.75833333333
2087,126530.29555555555
2088,119981.70777777777
2089,91560.21777777778
2090,135324.45222222223
2091,119103.37333333334
2092,134014.82666666666
2093,131797.3422222222
2094,118109.95
2095,149353.98
2096,90787.46333333333
2097,94355.46666666666
2098,142211.87333333332
2099,57763.554444444446
2100,120901.95
2101,141150.42333333334
2102,135451.29777777777
2103,101984.02777777778
2104,137824.99666666667
2105,117987.22888888889
2106,99615.27
2107,209754.0977777778
2108,117200.92444444445
2109,115064.3288888889
2110,123154.29555555555
2111,164601.95111111112
2112,139781.27555555556
2113,122148.52222222222
2114,115198.88444444444
2115,144123.1911111111
2116,128800.96444444444
2117,152116.25222222222
2118,126144.65111111112
2119,104190.66666666667
2120,119954.38222222222
2121,89075.44
2122,95866.76555555555
2123,109554.51333333334
2124,185918.37555555557
2125,139271.72222222222
2126,177129.74666666667
2127,145139.25
2128,130447.8711111111
2129,96752.44666666667
2130,135725.07333333333
2131,170373.63888888888
2132,121896.37444444445
2133,123916.43555555555
2134,111954.32111111112
2135,106277.78666666667
2136,84561.14444444445
2137,125319.96444444444
2138,131774.46333333335
2139,149847.96
2140,136989.81555555554
2141,134282.67055555555
2142,143742.60555555555
2143,150521.65555555557
2144,126272.06
2145,133993.48222222223
2146,148596.54777777777
2147,165926.41444444444
2148,128086.53777777778
2149,136608.42444444445
2150,220772.68444444446
2151,117650.03444444445
2152,158417.91444444444
2153,150134.93333333332
2154,116166.81444444445
2155,121694.195
2156,249406.9848148148
2157,218906.3111111111
2158,230909.30555555556
2159,213939.81222222222
2160,165187.66777777777
2161,264797.72
2162,413345.4066666667
2163,323317.60777777777
2164,251752.75222222222
2165,193082.81333333332
2166,139060.96777777778
2167,195197.29555555555
2168,201432.5077777778
2169,194700.94444444444
2170,223768.70444444445
2171,152245.87555555557
2172,137540.23222222223
2173,173586.32444444444
2174,241026.00555555554
2175,298460.29555555555
2176,278838.81666666665
2177,266379.13444444444
2178,212901.70666666667
2179,147640.0
2180,255506.49444444446
2181,198652.53333333333
2182,228887.25666666665
2183,202954.7138888889
2184,140627.21296296298
2185,130416.65555555555
2186,130679.80888888889
2187,151006.74444444446
2188,157076.4727777778
2189,207560.6611111111
2190,82000.0
2191,82000.0
2192,95647.83333333333
2193,96745.38888888889
2194,101482.78666666667
2195,112369.57222222222
2196,111821.16
2197,112047.32833333334
2198,158992.2288888889
2199,155850.35666666666
2200,121828.81277777778
2201,139128.42
2202,188404.11444444445
2203,170744.54555555555
2204,183597.13888888888
2205,138093.47555555555
2206,140981.0888888889
2207,207764.80777777778
2208,255769.58555555556
2209,205437.2411111111
2210,127136.64555555556
2211,117743.74333333333
2212,117478.23222222223
2213,96713.46777777778
2214,142708.97555555555
2215,103484.18444444444
2216,150200.35222222222
2217,90741.83888888889
2218,88716.28111111111
2219,88662.55111111111
2220,64965.74222222222
2221,306081.81666666665
2222,246980.23833333334
2223,276667.27444444445
2224,225172.79111111112
2225,153636.81333333332
2226,202947.3
2227,202368.80555555556
2228,255898.97555555555
2229,221703.26
2230,167846.66888888887
2231,213765.14
2232,201373.62
2233,174081.64111111112
2234,233711.14555555556
2235,206166.88333333333
2236,277693.45666666667
2237,364021.08666666667
2238,206300.0
2239,139004.76555555555
2240,166599.20166666666
2241,144043.1277777778
2242,136369.83333333334
2243,116908.52111111111
2244,100877.82222222222
2245,90727.85
2246,148443.06555555554
2247,98763.93944444445
2248,124537.11111111111
2249,132295.96333333335
2250,139331.3488888889
2251,135686.2511111111
2252,176649.6222222222
2253,167911.77944444446
2254,179490.39555555556
2255,184078.38888888888
2256,182037.74444444446
2257,207544.7411111111
2258,176595.57222222222
2259,181286.2211111111
2260,154142.1211111111
2261,185256.08555555556
2262,195532.57777777777
2263,347908.4844444444
2264,450148.10777777777
2265,174337.3
2266,273994.5155555556
2267,343502.89555555553
2268,376170.16444444447
2269,172888.96555555557
2270,173516.51666666666
2271,227025.32111111112
2272,200211.48888888888
2273,165331.34
2274,173530.25666666665
2275,181150.0977777778
2276,167698.14333333334
2277,181852.36333333334
2278,154397.33333333334
2279,127638.00777777778
2280,117569.80888888889
2281,180755.88333333333
2282,180166.56666666668
2283,90178.61111111111
2284,112996.66666666667
2285,147927.75
2286,122660.64666666667
2287,332327.0422222222
2288,297676.22
2289,379888.8
2290,387408.89666666667
2291,324284.0088888889
2292,407948.33777777775
2293,417639.4922222222
2294,425649.88333333336
2295,411578.15222222224
2296,286430.9533333333
2297,280264.2577777778
2298,335324.4877777778
2299,454736.3333333333
2300,306133.87444444443
2301,267887.66555555555
2302,241330.97444444444
2303,276283.9866666667
2304,286878.08722222224
2305,195573.46777777778
2306,195573.46777777778
2307,194700.0
2308,209500.0
2309,276052.3688888889
2310,254000.0
2311,171750.0
2312,185592.235
2313,178564.5487037037
2314,169464.50666666665
2315,175156.9622222222
2316,190508.22259259256
2317,171836.15925925926
2318,175723.86981481483
2319,179710.08333333334
2320,176225.17388888888
2321,245231.38888888888
2322,159895.0
2323,169493.84666666668
2324,167378.29777777777
2325,226418.30777777778
2326,173170.28555555554
2327,216047.11111111112
2328,219629.63333333333
2329,182769.72222222222
2330,177791.1296296296
2331,368614.0733333333
2332,390933.0088888889
2333,321822.01444444444
2334,268132.4533333333
2335,259398.0611111111
2336,324141.83
2337,217428.74777777778
2338,247643.71
2339,240228.55333333334
2340,357842.2688888889
2341,227879.28666666665
2342,244621.2411111111
2343,226549.1577777778
2344,242378.45222222223
2345,268916.4911111111
2346,224924.91222222222
2347,204468.095
2348,229190.14777777778
2349,183074.86277777777
2350,261923.4911111111
2351,254529.98777777777
2352,275821.6877777778
2353,273975.4733333333
2354,136176.78555555554
2355,126544.04
2356,156407.26222222223
2357,218757.38833333334
2358,199249.22222222222
2359,118482.61111111111
2360,128360.25333333333
2361,135541.77222222224
2362,272845.5833333333
2363,136944.19222222222
2364,148228.26777777777
2365,212885.59833333333
2366,186623.03555555554
2367,244958.11222222223
2368,208900.0
2369,240505.65555555557
2370,174726.33333333334
2371,173520.0
2372,181611.96777777778
2373,242315.34666666668
2374,278172.80555555556
2375,264027.2444444444
2376,258534.79666666666
2377,287031.71777777775
2378,154617.07777777777
2379,181596.7111111111
2380,150310.83333333334
2381,153344.70555555556
2382,195392.05444444445
2383,216089.2888888889
2384,237075.89555555556
2385,151925.3777777778
2386,142787.08333333334
2387,139195.59444444443
2388,116287.76666666666
2389,124003.31222222222
2390,138232.67666666667
2391,136362.59333333332
2392,112241.65777777777
2393,160847.52407407408
2394,145977.83333333334
2395,196838.47
2396,148764.64777777778
2397,187031.35555555555
2398,128919.21777777778
2399,68114.45666666667
2400,57991.515555555554
2401,122570.39666666667
2402,135033.13888888888
2403,134648.86111111112
2404,137520.27333333335
2405,152954.77777777778
2406,133993.61111111112
2407,126070.9
2408,140327.94
2409,140626.72222222222
2410,168805.94
2411,121038.61777777778
2412,146183.58333333334
2413,135165.94444444444
2414,130248.86
2415,141750.01333333334
2416,127543.21222222222
2417,129605.77555555555
2418,123690.87777777777
2419,131097.25333333333
2420,120671.55
2421,146701.19555555555
2422,111734.57444444444
2423,112625.17333333334
2424,148528.88555555555
2425,245256.06555555554
2426,123926.73555555556
2427,116700.21333333333
2428,163005.04666666666
2429,111628.10111111111
2430,130983.72222222222
2431,127534.20333333334
2432,137303.70444444445
2433,141675.33333333334
2434,149028.11111111112
2435,153178.27777777778
2436,120270.00111111111
2437,115900.88333333333
2438,122950.16666666667
2439,119630.63444444444
2440,123619.52
2441,101748.76777777777
2442,104988.54
2443,113952.49888888889
2444,118803.79277777778
2445,100117.54555555555
2446,121246.44777777778
2447,190044.51111111112
2448,137134.43333333332
2449,109980.30944444444
2450,153266.84333333332
2451,121888.35666666667
2452,198727.39555555556
2453,104554.50777777778
2454,124770.80555555556
2455,116285.57333333333
2456,126247.70444444445
2457,123301.25
2458,111207.59222222223
2459,110640.64555555556
2460,140933.62
2461,122726.50444444445
2462,131856.64
2463,117326.69444444444
2464,153049.83111111113
2465,134475.63666666666
2466,126946.0
2467,156985.45888888888
2468,108559.71555555555
2469,102988.52777777778
2470,194780.16444444444
2471,184397.02777777778
2472,167989.21444444446
2473,114920.02777777778
2474,113252.04333333333
2475,215420.50333333333
2476,116738.78444444445
2477,128512.54111111112
2478,158906.67444444445
2479,124198.23555555556
2480,139408.62333333332
2481,133153.27777777778
2482,131249.41888888887
2483,122765.29555555555
2484,130615.89777777778
2485,124506.77666666667
2486,153644.53222222222
2487,195713.44
2488,143005.47666666665
2489,153812.04555555555
2490,146888.77777777778
2491,97650.03444444445
2492,200659.89370370368
2493,132563.82611111112
2494,146783.04222222223
2495,112560.31555555556
2496,237988.38444444444
2497,134275.30555555556
2498,116389.93222222223
2499,98924.45333333334
2500,132413.56444444443
2501,131243.16666666666
2502,143022.41888888887
2503,111820.36666666667
2504,190565.35148148146
2505,211179.16222222222
2506,269715.94
2507,375057.4488888889
2508,269715.94
2509,214059.07
2510,238379.89222222223
2511,195972.34944444444
2512,212440.81222222222
2513,220534.2888888889
2514,224220.67333333334
2515,152316.82555555555
2516,163926.43
2517,131993.19222222222
2518,141533.80555555556
2519,222868.27222222224
2520,198807.83333333334
2521,194371.33333333334
2522,210252.3088888889
2523,137112.61111111112
2524,132567.18555555557
2525,141513.81333333332
2526,145258.47333333333
2527,128923.77777777778
2528,133407.27777777778
2529,130948.72777777778
2530,120704.315
2531,220530.48333333334
2532,233781.99333333335
2533,200541.72222222222
2534,243774.14222222223
2535,270965.71777777775
2536,223579.93333333332
2537,201202.79
2538,181872.29
2539,187009.84666666668
2540,180328.91333333333
2541,176124.19222222222
2542,172179.42444444445
2543,119911.21111111112
2544,125940.52777777778
2545,123608.77444444444
2546,151800.5
2547,130492.79444444444
2548,171260.52444444445
2549,161955.46277777778
2550,305334.28
2551,147986.66666666666
2552,127369.56444444445
2553,82000.0
2554,120107.68666666666
2555,105265.51555555555
2556,104793.92333333334
2557,113138.2988888889
2558,163761.30555555556
2559,150234.9688888889
2560,142918.0511111111
2561,123859.41111111111
2562,148485.6988888889
2563,156153.18
2564,182592.7811111111
2565,134919.4111111111
2566,163390.49333333335
2567,131964.43666666668
2568,192862.70888888888
2569,194663.68444444446
2570,127157.19333333333
2571,216011.75555555554
2572,179851.29611111112
2573,225648.98666666666
2574,275703.7622222222
2575,118180.68333333333
2576,117467.93333333333
2577,142414.79777777777
2578,94564.06
2579,60189.96555555556
2580,139898.33
2581,123495.54111111112
2582,112183.13888888889
2583,243110.52222222224
2584,160772.1911111111
2585,192908.91777777777
2586,188069.17222222223
2587,195503.92
2588,136327.91777777777
2589,145434.22222222222
2590,219810.10888888888
2591,223537.13555555555
2592,237288.88777777777
2593,246796.57444444444
2594,182943.48777777777
2595,214628.54444444444
2596,336660.9844444444
2597,201495.12
2598,266934.6744444444
2599,320933.2944444445
2600,175703.61333333334
2601,147420.32611111112
2602,85692.05555555556
2603,90251.37444444445
2604,84265.87333333334
2605,86226.88888888889
2606,144555.86
2607,162994.41888888887
2608,191268.20888888888
2609,156201.57555555555
2610,102526.09222222223
2611,158505.2577777778
2612,156761.34333333332
2613,124537.11111111111
2614,123038.22222222222
2615,147628.0
2616,134029.05555555556
2617,168813.64666666667
2618,170796.64666666667
2619,228705.79666666666
2620,180352.39814814815
2621,183996.39814814815
2622,198707.76666666666
2623,241739.02222222224
2624,295319.17333333334
2625,338511.8077777778
2626,170457.57592592595
2627,181961.08555555556
2628,406756.64444444445
2629,440430.5577777778
2630,334911.84444444446
2631,451170.49333333335
2632,398206.52555555553
2633,290910.49888888886
2634,368759.15
2635,151233.9411111111
2636,185936.96
2637,159366.03222222222
2638,253896.92444444445
2639,184093.83666666667
2640,153128.6851851852
2641,114347.39777777778
2642,194951.825
2643,112110.57
2644,128303.61111111111
2645,92992.66666666667
2646,92932.38888888889
2647,90983.88888888889
2648,135832.88888888888
2649,142062.42
2650,148055.02222222224
2651,154884.22222222222
2652,413436.2733333333
2653,271943.0511111111
2654,284050.2733333333
2655,351565.92333333334
2656,322490.57
2657,293653.70666666667
2658,265482.6877777778
2659,306620.6377777778
2660,339320.08666666667
2661,352772.65222222224
2662,343298.55555555556
2663,302955.7388888889
2664,276782.77777777775
2665,320319.52444444445
2666,285478.95
2667,170787.60555555555
2668,174403.70888888888
2669,176115.16037037037
2670,275749.19333333336
2671,174403.70888888888
2672,186906.9
2673,206023.59944444444
2674,206522.47777777776
2675,169412.6811111111
2676,188552.49444444446
2677,195439.29666666666
2678,258175.94777777776
2679,279967.4455555556
2680,278182.0133333333
2681,374023.18111111113
2682,326462.78555555554
2683,501282.9766666667
2684,302869.54555555555
2685,343234.85444444447
2686,267818.98333333334
2687,252588.34333333332
2688,238444.22555555555
2689,207612.9111111111
2690,432145.5111111111
2691,205336.77
2692,114749.47222222222
2693,191968.76777777777
2694,108608.88777777778
2695,188947.86
2696,185453.60444444444
2697,210162.41555555555
2698,189202.33333333334
2699,175858.22666666665
2700,167750.1888888889
2701,161556.38055555554
2702,130759.22222222222
2703,135762.76777777777
2704,145208.41555555555
2705,132354.88888888888
2706,122547.00888888889
2707,129599.30444444444
2708,131807.0
2709,98303.61111111111
2710,123751.33333333333
2711,259818.56222222222
2712,352981.29
2713,180454.9022222222
2714,147400.0
2715,173118.33333333334
2716,160487.85222222222
2717,177473.1911111111
2718,263954.6277777778
2719,158707.82111111112
2720,163761.33518518522
2721,146699.5
2722,161171.17777777778
2723,146962.95888888888
2724,123411.92555555556
2725,135710.69444444444
2726,145996.94444444444
2727,161055.17444444445
2728,170401.0
2729,152963.11777777778
2730,145950.97222222222
2731,113066.94555555556
2732,117782.42888888888
2733,167835.9
2734,159321.32555555555
2735,132044.80666666667
2736,144116.3188888889
2737,125632.11111111111
2738,137490.91444444444
2739,159357.91740740743
2740,143626.98888888888
2741,149044.30555555556
2742,159186.27777777778
2743,144021.94444444444
2744,147490.53666666665
2745,140861.36111111112
2746,135205.5377777778
2747,151374.8788888889
2748,128572.97111111111
2749,133613.16666666666
2750,134864.83333333334
2751,119688.09222222223
2752,208062.23777777777
2753,162470.79666666666
2754,234010.14777777778
2755,129113.94666666667
2756,97211.75444444445
2757,92022.21666666666
2758,88966.06666666667
2759,142519.31666666668
2760,129187.19333333333
2761,144242.55555555556
2762,148460.33333333334
2763,182953.69666666666
2764,163965.71777777778
2765,251600.3777777778
2766,130479.41888888889
2767,93200.0
2768,136480.99777777778
2769,139662.65740740742
2770,144594.26222222223
2771,117068.97111111111
2772,112542.0
2773,148470.2422222222
2774,135550.65444444446
2775,131705.15555555557
2776,142376.99333333335
2777,149039.40333333332
2778,100770.47333333333
