Id,SalePrice
1663,353103.72
1664,477804.12
1665,388653.06
1666,292849.3
1667,326476.97
1668,385896.5
1669,290926.56
1670,359287.47
1671,257561.34
1672,429875.2
1673,319860.66
1674,262237.8
1675,188164.45
1676,186012.1
1677,218629.81
1678,388809.56
1679,370713.25
1680,322327.53
1681,281689.06
1682,279282.38
1683,174756.12
1684,174568.11
1685,176547.4
1686,170269.6
1687,173173.33
1688,175214.77
1689,179598.31
1690,182404.45
1691,173151.56
1692,255969.98
1693,175088.64
1694,179526.64
1695,176036.7
1696,248841.4
1697,178442.6
1698,420335.6
1699,352358.1
1700,262359.3
1701,254963.3
1702,314270.3
1703,288154.34
1704,299710.94
1705,237808.53
1706,440483.22
1707,221947.28
1708,206572.86
1709,322551.16
1710,229456.55
1711,234567.72
1712,282840.2
1713,250088.47
1714,218111.55
1715,211525.1
1716,172932.33
1717,160461.45
1718,132318.8
1719,199297.7
1720,260693.17
1721,169941.22
1722,136395.66
1723,158211.1
1724,226544.05
1725,243170.36
1726,191403.88
1727,170159.53
1728,184040.44
1729,163947.2
1730,158518.86
1731,128711.11
1732,129421.17
1733,120864.24
1734,132085.58
1735,134646.31
1736,128658.516
1737,353760.16
1738,224675.83
1739,332965.7
1740,260408.88
1741,190575.11
1742,174169.72
1743,173288.17
1744,330275.9
1745,262328.97
1746,279755.03
1747,197130.58
1748,235316.78
1749,150107.75
1750,138460.38
1751,230061.25
1752,124631.33
1753,156320.03
1754,221947.11
1755,152530.81
1756,117083.8
1757,119725.42
1758,142145.4
1759,145014.17
1760,166016.7
1761,146499.1
1762,170719.56
1763,178595.34
1764,126039.555
1765,178682.7
1766,162147.56
1767,191515.73
1768,139810.08
1769,165200.14
1770,140455.55
1771,144078.08
1772,145447.58
1773,137086.8
1774,132095.17
1775,132653.1
1776,117974.37
1777,102036.61
1778,133399.42
1779,115815.52
1780,183953.6
1781,134520.19
1782,106679.64
1783,157677.39
1784,92381.45
1785,110536.42
1786,147566.95
1787,176875.48
1788,46464.156
1789,89933.22
1790,72196.66
1791,219938.86
1792,156788.14
1793,147649.28
1794,145492.56
1795,131938.03
1796,111203.05
1797,139396.55
1798,132639.5
1799,99168.29
1800,127392.56
1801,130589.516
1802,168283.48
1803,172495.9
1804,142136.17
1805,136444.7
1806,119233.44
1807,123376.65
1808,128038.41
1809,111364.68
1810,141543.34
1811,94481.59
1812,94165.46
1813,117663.055
1814,87270.734
1815,58753.25
1816,82520.24
1817,132157.2
1818,119509.3
1819,114081.38
1820,63689.613
1821,117346.45
1822,152396.44
1823,40811.895
1824,148248.97
1825,123071.59
1826,96306.586
1827,115725.75
1828,133073.22
1829,126096.15
1830,154795.72
1831,158934.2
1832,109922.97
1833,157547.66
1834,124728.8
1835,147146.25
1836,147692.28
1837,70940.914
1838,130196.35
1839,87374.77
1840,155821.47
1841,140126.58
1842,96289.96
1843,136507.22
1844,115411.38
1845,124278.1
1846,147182.72
1847,176432.86
1848,52693.8
1849,111917.06
1850,124134.11
1851,133838.89
1852,126869.1
1853,131745.33
1854,166588.7
1855,145905.23
1856,223370.7
1857,158705.95
1858,144608.86
1859,120230.75
1860,141621.89
1861,120650.21
1862,332160.47
1863,332160.47
1864,332160.47
1865,319769.75
1866,342866.28
1867,258987.23
1868,243441.94
1869,185732.81
1870,232596.92
1871,253695.47
1872,165315.2
1873,283345.8
1874,135337.6
1875,193235.02
1876,195339.38
1877,195766.0
1878,222142.97
1879,127821.29
1880,138955.06
1881,232608.1
1882,255128.94
1883,206121.12
1884,224641.14
1885,239125.6
1886,242306.58
1887,196909.92
1888,260291.16
1889,154071.03
1890,129631.74
1891,144651.06
1892,111904.875
1893,127901.66
1894,114968.12
1895,163022.23
1896,114477.055
1897,113144.43
1898,98785.414
1899,136847.22
1900,142052.4
1901,155116.17
1902,151598.4
1903,266810.38
1904,165477.28
1905,186377.53
1906,166907.25
1907,197490.83
1908,113255.33
1909,138141.77
1910,127906.55
1911,183704.11
1912,340686.47
1913,162142.78
1914,48459.4
1915,321024.25
1916,61499.945
1917,260681.48
1918,127826.76
1919,153417.83
1920,165706.61
1921,424999.7
1922,294471.0
1923,212215.06
1924,202606.92
1925,233878.48
1926,380091.0
1927,134661.44
1928,160635.1
1929,122893.266
1930,127195.54
1931,136621.61
1932,134611.58
1933,150566.39
1934,184517.3
1935,173177.12
1936,183622.22
1937,176861.56
1938,181962.73
1939,260332.36
1940,197633.86
1941,180565.27
1942,177540.28
1943,191739.22
1944,312309.3
1945,376638.94
1946,151482.97
1947,349784.4
1948,184337.05
1949,222028.52
1950,171709.12
1951,217149.83
1952,231920.69
1953,156555.45
1954,213689.42
1955,129379.07
1956,309231.97
1957,173109.75
1958,286504.4
1959,147380.52
1960,119757.28
1961,123051.54
1962,95497.12
1963,93167.73
1964,110141.69
1965,157895.84
1966,145658.75
1967,255058.45
1968,403023.22
1969,373253.03
1970,422711.97
1971,464934.6
1972,391337.16
1973,263291.34
1974,296988.62
1975,457492.5
1976,252470.52
1977,349500.9
1978,402803.97
1979,350064.25
1980,199652.77
1981,347703.78
1982,242236.84
1983,242236.84
1984,165344.95
1985,205958.55
1986,206203.31
1987,181044.92
1988,179604.58
1989,185328.86
1990,223642.97
1991,218629.81
1992,208922.44
1993,174310.72
1994,236952.42
1995,180152.45
1996,256658.89
1997,316411.28
1998,386566.4
1999,269097.06
2000,317187.06
2001,257780.0
2002,228077.84
2003,250740.11
2004,251521.47
2005,232741.27
2006,251743.02
2007,270787.03
2008,191881.14
2009,187755.52
2010,182051.55
2011,133273.6
2012,181536.77
2013,181445.45
2014,180688.6
2015,188350.08
2016,189990.44
2017,196558.36
2018,130637.11
2019,129932.64
2020,118412.33
2021,122665.35
2022,200356.81
2023,143133.86
2024,225150.84
2025,438242.88
2026,186401.4
2027,145930.39
2028,151670.78
2029,180209.06
2030,267931.7
2031,253862.89
2032,261099.77
2033,257113.92
2034,157053.4
2035,220294.06
2036,188493.61
2037,188271.67
2038,322256.84
2039,201127.8
2040,412189.12
2041,295878.22
2042,217781.31
2043,174281.78
2044,190357.39
2045,197962.8
2046,149527.44
2047,149564.52
2048,139978.31
2049,137033.89
2050,170322.34
2051,103163.34
2052,149558.6
2053,150558.34
2054,81993.0
2055,151070.62
2056,133869.94
2057,128774.97
2058,213574.2
2059,142350.64
2060,149103.8
2061,172281.7
2062,139148.78
2063,111074.76
2064,140316.22
2065,121813.24
2066,172359.55
2067,130650.414
2068,127057.73
2069,83301.38
2070,109442.09
2071,90455.82
2072,138220.44
2073,135687.72
2074,186569.25
2075,131827.78
2076,115000.35
2077,146790.62
2078,135359.25
2079,129897.43
2080,121445.39
2081,130911.91
2082,130432.82
2083,131369.5
2084,111673.14
2085,145489.8
2086,113438.0
2087,133289.64
2088,121005.5
2089,97342.664
2090,128446.88
2091,113871.92
2092,144315.8
2093,127191.375
2094,114637.25
2095,146443.9
2096,78516.41
2097,83002.85
2098,144545.44
2099,54804.223
2100,116008.51
2101,140938.12
2102,128993.83
2103,98174.016
2104,136457.25
2105,116117.44
2106,80176.766
2107,216304.06
2108,123413.43
2109,120497.195
2110,124349.266
2111,165737.16
2112,146441.19
2113,128191.7
2114,117266.3
2115,154937.02
2116,113472.25
2117,166303.02
2118,123576.89
2119,98084.91
2120,116273.5
2121,87099.96
2122,88403.484
2123,103189.984
2124,201444.98
2125,134494.73
2126,176597.31
2127,144639.75
2128,123695.53
2129,95601.05
2130,140852.83
2131,190319.83
2132,118269.96
2133,112477.82
2134,116349.49
2135,86427.06
2136,63934.91
2137,128392.445
2138,128810.79
2139,149809.72
2140,136446.88
2141,116036.086
2142,131712.73
2143,151442.72
2144,115994.24
2145,135254.52
2146,145204.08
2147,169293.66
2148,117543.25
2149,131175.73
2150,230634.53
2151,122222.35
2152,135525.4
2153,141130.39
2154,114642.99
2155,130855.664
2156,265632.75
2157,213296.92
2158,230003.66
2159,225017.36
2160,167152.58
2161,267346.88
2162,375801.28
2163,359037.97
2164,251962.17
2165,194973.56
2166,142484.3
2167,200717.81
2168,200856.27
2169,194779.97
2170,221786.14
2171,148004.53
2172,134873.69
2173,173675.39
2174,254812.95
2175,300846.88
2176,274204.6
2177,252490.75
2178,227222.67
2179,144997.06
2180,203781.39
2181,197417.3
2182,221323.66
2183,208297.55
2184,138174.06
2185,113176.38
2186,139758.62
2187,148528.11
2188,169027.4
2189,217620.11
2190,86129.3
2191,86129.3
2192,100520.95
2193,98751.69
2194,96250.336
2195,107932.98
2196,101179.12
2197,115462.375
2198,155333.45
2199,150074.75
2200,134808.31
2201,166391.72
2202,213141.7
2203,168340.3
2204,212018.53
2205,140921.75
2206,135678.47
2207,183273.73
2208,236632.94
2209,200815.67
2210,112922.836
2211,106923.29
2212,118859.016
2213,95705.56
2214,131041.25
2215,99272.46
2216,159673.52
2217,64859.656
2218,88030.555
2219,89522.305
2220,50939.227
2221,316582.28
2222,252790.95
2223,259956.38
2224,216732.47
2225,130617.82
2226,163718.97
2227,184371.4
2228,257765.3
2229,233343.5
2230,169015.83
2231,215621.52
2232,197236.83
2233,172567.53
2234,237119.44
2235,193345.08
2236,297701.72
2237,332651.88
2238,201260.9
2239,128793.12
2240,162448.27
2241,143850.77
2242,127195.58
2243,107926.77
2244,104936.14
2245,86290.17
2246,144396.56
2247,106734.266
2248,123434.234
2249,131904.31
2250,134468.52
2251,115177.57
2252,172528.23
2253,170738.02
2254,183556.88
2255,179155.16
2256,184916.45
2257,212281.45
2258,175726.38
2259,178784.22
2260,149694.86
2261,189651.81
2262,202246.89
2263,322787.47
2264,460311.2
2265,159966.56
2266,318999.84
2267,386009.2
2268,394673.38
2269,159498.89
2270,176428.12
2271,215301.64
2272,192275.69
2273,161825.14
2274,170246.44
2275,176506.78
2276,163569.52
2277,184665.62
2278,154991.05
2279,131921.7
2280,110494.64
2281,174196.83
2282,173550.52
2283,96017.94
2284,116702.31
2285,139649.3
2286,126271.445
2287,341696.72
2288,299697.62
2289,362357.75
2290,475015.0
2291,317122.8
2292,365397.62
2293,397503.16
2294,493719.25
2295,369278.1
2296,306671.3
2297,289475.47
2298,312662.7
2299,432816.5
2300,343445.72
2301,256927.64
2302,224967.03
2303,289148.12
2304,259268.0
2305,193115.27
2306,193115.27
2307,186398.98
2308,239289.2
2309,263351.0
2310,236686.39
2311,174756.12
2312,178817.34
2313,176128.22
2314,164079.02
2315,168426.02
2316,188734.23
2317,170903.45
2318,166103.86
2319,182313.45
2320,178696.5
2321,252622.27
2322,169031.44
2323,166400.98
2324,168607.3
2325,220898.86
2326,167406.94
2327,223732.56
2328,225205.48
2329,178491.9
2330,178354.69
2331,400246.0
2332,454557.16
2333,298804.72
2334,290336.34
2335,250546.05
2336,346752.34
2337,216655.06
2338,257661.55
2339,249993.19
2340,358059.6
2341,231890.81
2342,242416.1
2343,223370.19
2344,242205.52
2345,247020.53
2346,230108.45
2347,200852.73
2348,225626.16
2349,179408.45
2350,236295.78
2351,250021.36
2352,291325.28
2353,254501.9
2354,129153.41
2355,133228.27
2356,153988.78
2357,224646.45
2358,197125.2
2359,120527.02
2360,122224.58
2361,128542.305
2362,288712.94
2363,137870.72
2364,154701.98
2365,243492.12
2366,199490.55
2367,243166.52
2368,205849.25
2369,243498.5
2370,178726.4
2371,176103.14
2372,195051.36
2373,268468.16
2374,304378.34
2375,270079.75
2376,224348.08
2377,303748.0
2378,150430.02
2379,185071.97
2380,142371.52
2381,160953.25
2382,199041.66
2383,214182.19
2384,243389.84
2385,153962.81
2386,136376.95
2387,142132.27
2388,103088.086
2389,128782.12
2390,141847.12
2391,133123.56
2392,119856.61
2393,162175.06
2394,147489.12
2395,216172.94
2396,149168.3
2397,190208.55
2398,124675.43
2399,60858.87
2400,44947.953
2401,124029.77
2402,138668.11
2403,138516.88
2404,142370.4
2405,158132.81
2406,132079.02
2407,126850.17
2408,130480.62
2409,136418.8
2410,172792.56
2411,123063.27
2412,141207.53
2413,133940.36
2414,136211.06
2415,148034.5
2416,123995.06
2417,131128.28
2418,125959.016
2419,128747.93
2420,121694.12
2421,143119.84
2422,107267.73
2423,99115.24
2424,151374.48
2425,236631.06
2426,137385.31
2427,115793.27
2428,166956.16
2429,119525.59
2430,136974.7
2431,129852.08
2432,139325.55
2433,140426.34
2434,147081.1
2435,150713.31
2436,98367.805
2437,120257.625
2438,123044.4
2439,109985.54
2440,127195.19
2441,97428.0
2442,95151.49
2443,108736.555
2444,114129.016
2445,84255.09
2446,106030.06
2447,178303.92
2448,134566.33
2449,96197.54
2450,145155.72
2451,132699.69
2452,183697.39
2453,90424.81
2454,122506.63
2455,107653.96
2456,130062.17
2457,128791.05
2458,110672.74
2459,110799.445
2460,130550.56
2461,123284.336
2462,136489.08
2463,114825.66
2464,161724.58
2465,142493.55
2466,113304.17
2467,154098.7
2468,96603.17
2469,91487.74
2470,173460.62
2471,216387.08
2472,172906.58
2473,116105.24
2474,109561.26
2475,214202.9
2476,123867.4
2477,123366.69
2478,157047.78
2479,120803.69
2480,138560.02
2481,130921.46
2482,127569.96
2483,122701.84
2484,122530.47
2485,123467.49
2486,152083.23
2487,191754.58
2488,155315.06
2489,154342.64
2490,150060.97
2491,90959.91
2492,208636.16
2493,131652.62
2494,142237.19
2495,89371.57
2496,289665.4
2497,139489.84
2498,122242.16
2499,101602.02
2500,130907.01
2501,119676.17
2502,143897.9
2503,103235.66
2504,199908.52
2505,220087.8
2506,258368.81
2507,269401.47
2508,258368.81
2509,216503.78
2510,234227.61
2511,186164.05
2512,208967.14
2513,219097.14
2514,264114.25
2515,155514.5
2516,160756.5
2517,133254.67
2518,144264.95
2519,221236.8
2520,201177.95
2521,193939.56
2522,206141.67
2523,133211.81
2524,132005.47
2525,136074.19
2526,149053.22
2527,128878.71
2528,131508.22
2529,137619.0
2530,129108.484
2531,218364.48
2532,225577.52
2533,202330.83
2534,242606.48
2535,327628.7
2536,227172.6
2537,213116.45
2538,187364.64
2539,183754.38
2540,171840.89
2541,182654.53
2542,162189.27
2543,120450.9
2544,129946.945
2545,126134.36
2546,153611.33
2547,134432.9
2548,148265.95
2549,145520.12
2550,314494.84
2551,144759.95
2552,127458.06
2553,86129.3
2554,115730.55
2555,105986.33
2556,103928.92
2557,109271.71
2558,148868.67
2559,151997.0
2560,148172.11
2561,144236.03
2562,142745.05
2563,165971.69
2564,179500.02
2565,136674.55
2566,178848.34
2567,123087.54
2568,181836.95
2569,197212.53
2570,112922.836
2571,234379.4
2572,202234.4
2573,257737.58
2574,259703.72
2575,137051.64
2576,133790.8
2577,157015.83
2578,77053.66
2579,52628.793
2580,147102.53
2581,126070.05
2582,100956.27
2583,253692.92
2584,151478.8
2585,152213.73
2586,163277.7
2587,187331.08
2588,145977.95
2589,141141.84
2590,209839.7
2591,262413.62
2592,232045.05
2593,244775.86
2594,175507.73
2595,210828.02
2596,332646.2
2597,205480.83
2598,277828.44
2599,289443.03
2600,178947.2
2601,148396.81
2602,79212.63
2603,86072.56
2604,76249.67
2605,82323.53
2606,139104.6
2607,164440.83
2608,175619.08
2609,153965.67
2610,108277.95
2611,154340.34
2612,153206.1
2613,123434.234
2614,122698.64
2615,143235.25
2616,133720.66
2617,152413.17
2618,152852.69
2619,211409.33
2620,178828.05
2621,184660.72
2622,188676.66
2623,258412.6
2624,291078.72
2625,333837.7
2626,166887.56
2627,183265.83
2628,432582.06
2629,488855.5
2630,388296.12
2631,544418.56
2632,412884.4
2633,321522.0
2634,377256.1
2635,150504.64
2636,177312.84
2637,160969.02
2638,252210.27
2639,182760.58
2640,150116.56
2641,118656.35
2642,182500.19
2643,105983.58
2644,129672.06
2645,95902.445
2646,93062.37
2647,96017.94
2648,141698.3
2649,143605.58
2650,148427.92
2651,157895.84
2652,485767.0
2653,261826.38
2654,272912.25
2655,340164.28
2656,320089.1
2657,283342.1
2658,271994.34
2659,319023.03
2660,338283.78
2661,347169.75
2662,338217.06
2663,269290.8
2664,264660.03
2665,317710.22
2666,277984.9
2667,169614.55
2668,176645.64
2669,171673.78
2670,304815.72
2671,176645.64
2672,190213.16
2673,199592.36
2674,194873.61
2675,171284.4
2676,190049.67
2677,191735.1
2678,253533.9
2679,279063.1
2680,260693.19
2681,406877.34
2682,393416.9
2683,548866.94
2684,309433.2
2685,381606.47
2686,260416.9
2687,266978.28
2688,236105.64
2689,221204.56
2690,461322.25
2691,198083.94
2692,124206.875
2693,173201.66
2694,123659.445
2695,185910.45
2696,177237.19
2697,209839.84
2698,186857.52
2699,155126.31
2700,162246.28
2701,154842.7
2702,130091.54
2703,137196.22
2704,142984.16
2705,132161.67
2706,126604.98
2707,119522.43
2708,132457.36
2709,112037.71
2710,121932.94
2711,255077.6
2712,386824.6
2713,187308.53
2714,148232.58
2715,175098.03
2716,164448.86
2717,190430.47
2718,256018.17
2719,149481.73
2720,168600.44
2721,143511.05
2722,153984.64
2723,155002.73
2724,126734.92
2725,136381.95
2726,157650.45
2727,176469.39
2728,169322.1
2729,145987.95
2730,146280.0
2731,105021.25
2732,112534.13
2733,162174.55
2734,146644.08
2735,134865.38
2736,140561.38
2737,122847.31
2738,142522.94
2739,158608.1
2740,147904.98
2741,137589.94
2742,154248.84
2743,136158.97
2744,146482.78
2745,140297.1
2746,131806.45
2747,167954.0
2748,117636.375
2749,130858.58
2750,134260.56
2751,120634.24
2752,203352.08
2753,174916.08
2754,211679.62
2755,134534.78
2756,69221.92
2757,58511.414
2758,75899.945
2759,149423.88
2760,110306.086
2761,144133.67
2762,150404.84
2763,190288.25
2764,145479.48
2765,259283.58
2766,126618.95
2767,92861.99
2768,145200.53
2769,143930.6
2770,140176.64
2771,123600.62
2772,120932.21
2773,120226.87
2774,130189.4
2775,116579.305
2776,140625.03
2777,129403.16
2778,107000.59
2779,103617.64
2780,104865.18
2781,92841.23
2782,88777.76
2783,89211.91
2784,115277.336
2785,131527.83
2786,44262.01
2787,112849.06
2788,78314.98
2789,200028.22
2790,78636.94
2791,123701.12
2792,64930.37
2793,184598.42
2794,99984.43
2795,117792.16
2796,101150.26
2797,207368.3
2798,117796.06
2799,121599.836
2800,63858.637
2801,106246.57
2802,127113.82
2803,168328.77
2804,140419.03
2805,87658.16
2806,96702.336
2807,137953.14
2808,138645.12
2809,122813.8
2810,136409.4
2811,152624.23
2812,138025.31
2813,180173.19
2814,178584.25
2815,97885.88
2816,270710.22
2817,159779.88
2818,121101.086
2819,152673.28
2820,123434.695
2821,113995.586
2822,160203.14
2823,209975.14
2824,166153.86
2825,173273.45
2826,136694.31
2827,142310.39
2828,208483.8
2829,183808.48
2830,241731.31
2831,194352.86
2832,192685.11
2833,247463.12
2834,218901.77
2835,215878.78
2836,193296.06
2837,198409.11
2838,154874.0
2839,182268.3
2840,190709.38
2841,204258.12
2842,211060.64
2843,149010.27
2844,143221.17
2845,121599.836
2846,214492.12
2847,199670.83
2848,214010.05
2849,217298.61
2850,254461.23
2851,250717.84
2852,235022.97
2853,235040.53
2854,144997.06
2855,176188.66
2856,203257.6
2857,190092.72
2858,189257.61
2859,138246.31
2860,122660.05
2861,138873.42
2862,177195.39
2863,126979.63
2864,232284.62
2865,144651.06
2866,133291.48
2867,82440.9
2868,122040.375
2869,126474.95
2870,132569.75
2871,99766.78
2872,59089.145
2873,107452.1
2874,129747.33
2875,127976.21
2876,153310.5
2877,130779.516
2878,179100.61
2879,120737.92
2880,111922.305
2881,163948.62
2882,175508.25
2883,166964.98
2884,174282.98
2885,194149.98
2886,176625.25
2887,100856.76
2888,122494.63
2889,47519.164
2890,57506.188
2891,141404.19
2892,33644.355
2893,103183.92
2894,29348.729
2895,325943.38
2896,276726.94
2897,177766.67
2898,163880.6
2899,234701.16
2900,160560.62
2901,192513.1
2902,182996.42
2903,325628.8
2904,316179.88
2905,135569.3
2906,203812.39
2907,114422.07
2908,130929.79
2909,154965.61
2910,80878.766
2911,79212.63
2912,144487.97
2913,75187.41
2914,76249.67
2915,76249.67
2916,75812.11
2917,149628.75
2918,110054.3
2919,216555.12
